id,budget,genres,original_title,popularity,production_companies,release_date,revenue,runtime,vote_average,vote_count,overview
395991,10000000,"[{'id': 18, 'name': 'Drama'}]",Only the Brave,9.177442,"[{'id': 435, 'logo_path': None, 'name': 'Di Bonaventura Pictures', 'origin_country': ''}, {'id': 33681, 'logo_path': '/dHx2nsV9AC7IBlKN2dk1FDImvOz.png', 'name': 'Black Label Media', 'origin_country': ''}, {'id': 51513, 'logo_path': None, 'name': 'Conde Nast Entertainment', 'origin_country': ''}]",2017-09-22,24202487,133,6.7,321,Members of the Granite Mountain Hotshots battle deadly wildfires to save an Arizona town.
432517,0,"[{'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}]",Sherlock: The Final Problem,9.143117,"[{'id': 24790, 'logo_path': '/sjmHsE6DyMVbi1mLgWoNXMuXNVI.png', 'name': 'Masterpiece Theatre', 'origin_country': ''}, {'id': 9166, 'logo_path': None, 'name': 'Hartswood Films', 'origin_country': ''}, {'id': 4762, 'logo_path': '/igWZmjr5Zhbnxf7DinSOLoiggLU.png', 'name': 'BBC Wales', 'origin_country': 'GB'}]",2017-01-15,0,90,8.3,469,Long buried secrets finally come to light as someone has been playing a very long game indeed. Sherlock and John face their greatest ever challenge. Is the game finally over?
423899,0,"[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}]",Victoria & Abdul,9.119807,"[{'id': 10163, 'logo_path': '/cifwIG2aVR1dRis6yoiilq4qeIh.png', 'name': 'Working Title Films', 'origin_country': 'GB'}, {'id': 288, 'logo_path': '/wdmwQuV4R1MIr8A78izZkC184uC.png', 'name': 'BBC Films', 'origin_country': 'GB'}, {'id': 10338, 'logo_path': None, 'name': 'Perfect World Pictures', 'origin_country': 'CN'}, {'id': 88236, 'logo_path': None, 'name': 'Cross Street Films', 'origin_country': ''}]",2017-09-14,65421267,112,6.8,379,Queen Victoria strikes up an unlikely friendship with a young Indian clerk named Abdul Karim.
350312,40000000,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 36, 'name': 'History'}, {'id': 10752, 'name': 'War'}]",Baahubali 2: The Conclusion,9.116489,"[{'id': 57946, 'logo_path': None, 'name': 'Arka Media Works', 'origin_country': ''}]",2017-04-27,141506436,168,6.9,213,"When Mahendra, the son of Bahubali, learns about his heritage, he begins to look for answers. His story is juxtaposed with past events that unfolded in the Mahishmati Kingdom."
435126,0,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}]",Perfectos desconocidos,9.115991,"[{'id': 2674, 'logo_path': '/bkgwJWvqqLuzsXV2Qv3Mg3wfcNZ.png', 'name': 'teleCinco Cinema', 'origin_country': 'ES'}, {'id': 10012, 'logo_path': None, 'name': 'Nadie es Perfecto', 'origin_country': ''}, {'id': 21632, 'logo_path': '/gEto1Q487D4JPriz2qVfkkvyqjy.png', 'name': 'Mediaset España', 'origin_country': 'ES'}, {'id': 32485, 'logo_path': None, 'name': 'Pokeepsie Films', 'origin_country': ''}, {'id': 67412, 'logo_path': '/vgVqq5hunVs8GN5Je9d9rG7Q2NU.png', 'name': 'Movistar+', 'origin_country': 'ES'}]",2017-12-01,0,100,6.7,154,"The story unfolds over the course of one night, during a lunar eclipse, in the home of Alfonso and Eva—a well-healed professional couple worried about their teenage daughter and about the monotony of their lives. They are joined by five guests: Eduardo and Blanco, Antonio and Ana and Pepe. It’s a dinner party like any other, until someone has an intriguing idea: what if they put their mobile phones at the disposition of the group, leaving them in the middle of the table for everyone to see?"
347984,0,"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}]",6 Days,9.114012,"[{'id': 12142, 'logo_path': '/rPnEeMwxjI6rYMGqkWqIWwIJXxi.png', 'name': 'XYZ Films', 'origin_country': 'US'}, {'id': 13742, 'logo_path': None, 'name': 'General Film Corporation', 'origin_country': ''}]",2017-08-03,4886,95,5.9,206,"In April 1980, armed gunmen stormed the Iranian Embassy in Princes Gate, London and took all inside hostage. Over the next six days a tense standoff took place, all the while a group of highly trained soldiers from the SAS prepared for a raid the world had never seen the likes of."
455661,0,"[{'id': 10751, 'name': 'Family'}, {'id': 16, 'name': 'Animation'}, {'id': 10749, 'name': 'Romance'}, {'id': 35, 'name': 'Comedy'}]",In a Heartbeat,9.113653,"[{'id': 18359, 'logo_path': '/kCKM088vKrlqO6ch2ClT6eCCV5j.png', 'name': 'Ringling College of Art and Design', 'origin_country': 'US'}]",2017-06-01,0,4,8.3,445,A closeted boy runs the risk of being outed by his own heart after it pops out of his chest to chase down the boy of his dreams.
345938,20000000,"[{'id': 18, 'name': 'Drama'}, {'id': 14, 'name': 'Fantasy'}]",The Shack,9.035141,"[{'id': 491, 'logo_path': '/rUp0lLKa1pr4UsPm8fgzmnNGxtq.png', 'name': 'Summit Entertainment', 'origin_country': 'US'}, {'id': 32555, 'logo_path': None, 'name': 'Netter Productions', 'origin_country': ''}]",2017-03-03,92924405,132,7.0,609,"After suffering a family tragedy, Mack Phillips spirals into a deep depression causing him to question his innermost beliefs. Facing a crisis of faith, he receives a mysterious letter urging him to an abandoned shack deep in the Oregon wilderness. Despite his doubts, Mack journeys to the shack and encounters an enigmatic trio of strangers led by a woman named Papa. Through this meeting, Mack finds important truths that will transform his understanding of his tragedy and change his life forever."
355547,10000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 12, 'name': 'Adventure'}, {'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}, {'id': 16, 'name': 'Animation'}]",The Star,8.997409,"[{'id': 61377, 'logo_path': None, 'name': 'Franklin Entertainment', 'origin_country': ''}, {'id': 2251, 'logo_path': '/8PUjvTVmtJDdDXURTaSoPID0Boj.png', 'name': 'Sony Pictures Animation', 'origin_country': 'US'}]",2017-11-15,0,86,5.1,167,"A small but brave donkey and his animal friends become the unsung heroes of the greatest story ever told, the first Christmas."
354861,25000000,"[{'id': 35, 'name': 'Comedy'}]",Father Figures,8.978897,"[{'id': 1088, 'logo_path': '/9WOE5AQUXbOtLU6GTwfjS8OMF0v.png', 'name': 'Alcon Entertainment', 'origin_country': 'US'}, {'id': 2364, 'logo_path': '/oZyR5maGM96jReVgW7oJ7mXN8ts.png', 'name': 'The Montecito Picture Company', 'origin_country': 'US'}, {'id': 10289, 'logo_path': None, 'name': 'DMG Entertainment', 'origin_country': ''}]",2017-12-21,25601244,125,5.8,135,"Upon learning that their mother has been lying to them for years about their allegedly deceased father, two fraternal twin brothers hit the road in order to find him."
382589,0,"[{'id': 35, 'name': 'Comedy'}, {'id': 10402, 'name': 'Music'}]",Rock'n Roll,8.943186,"[{'id': 7981, 'logo_path': '/6Yv1gIAuGkHS5Vis4UjnqHhCPWV.png', 'name': 'Pathé!', 'origin_country': 'FR'}, {'id': 1115, 'logo_path': '/ntH7T5gsN6wtyrfHGHJDTuneQ7o.png', 'name': 'M6 Films', 'origin_country': 'FR'}, {'id': 2612, 'logo_path': None, 'name': 'Les Productions du Trésor', 'origin_country': ''}]",2017-02-15,0,123,5.2,339,"Guillaume Canet is told by a young co-star that he's no longer Rock'n' Roll and can't sell films anymore. He then tries to prove her wrong and gets help from his girlfriend, Marion Cotillard."
395814,0,"[{'id': 878, 'name': 'Science Fiction'}, {'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}]",Rememory,8.942443,"[{'id': 95260, 'logo_path': None, 'name': 'Strophic Productions Limited', 'origin_country': ''}, {'id': 7424, 'logo_path': None, 'name': 'First Point Entertainment', 'origin_country': ''}, {'id': 61011, 'logo_path': None, 'name': 'Scythia Films', 'origin_country': 'CA'}]",2017-09-08,0,111,6.0,161,The widow of a wise professor stumbles upon one of his inventions that's able to record and play a person's memory.
410117,0,"[{'id': 18, 'name': 'Drama'}]",Lady Macbeth,8.931384,"[{'id': 74150, 'logo_path': None, 'name': 'iFeatures', 'origin_country': ''}, {'id': 92473, 'logo_path': None, 'name': 'Sixty Six Pictures', 'origin_country': ''}, {'id': 288, 'logo_path': '/wdmwQuV4R1MIr8A78izZkC184uC.png', 'name': 'BBC Films', 'origin_country': 'GB'}, {'id': 7281, 'logo_path': '/vuDafYIcuoY0YyvgcqtjXOKwn6Q.png', 'name': 'British Film Institute (BFI)', 'origin_country': 'GB'}, {'id': 64479, 'logo_path': '/6Do505ZuMYZYea4mX8WEGhydmnl.png', 'name': 'Creative England', 'origin_country': 'GB'}, {'id': 92474, 'logo_path': None, 'name': 'Oldgarth Media', 'origin_country': ''}]",2017-01-20,1129408,89,6.7,198,The passionate affair of a young woman trapped in a marriage of convenience unleashes a maelstrom of murder and mayhem on a country estate.
485894,0,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",Napoli velata,8.874036,"[{'id': 19385, 'logo_path': None, 'name': 'R&C Produzioni', 'origin_country': ''}]",2017-12-28,0,113,6.2,109,"In a Naples suspended between magic and superstition, madness and rationality, a mystery envelops the existence of Adriana (Giovanna Mezzogiorno), overwhelmed by a sudden love and a violent crime."
427900,12000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",Home Again,8.864169,"[{'id': 79315, 'logo_path': None, 'name': 'Black Bicycle Entertainment', 'origin_country': ''}]",2017-09-07,27020284,97,5.9,384,Life for a single mom in Los Angeles takes an unexpected turn when she allows three young guys to move in with her.
417320,0,"[{'id': 10770, 'name': 'TV Movie'}, {'id': 10751, 'name': 'Family'}, {'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 10402, 'name': 'Music'}, {'id': 12, 'name': 'Adventure'}]",Descendants 2,8.863289,"[{'id': 3213, 'logo_path': None, 'name': 'Disney Channel', 'origin_country': ''}]",2017-07-21,0,111,7.3,454,"When the pressure to be royal becomes too much for Mal, she returns to the Isle of the Lost where her archenemy Uma, Ursula's daughter, has taken her spot as self-proclaimed queen."
457262,3400000,"[{'id': 10751, 'name': 'Family'}, {'id': 18, 'name': 'Drama'}]",Rip Tide,8.843808,"[{'id': 78680, 'logo_path': None, 'name': 'The Steve Jaggi Company', 'origin_country': ''}]",2017-06-10,0,,5.9,123,"There comes a point in everyone’s life when you have to make a decision about the direction you’re going to take. For newly-18 American fashion model Cora, that time is now. She’s moved to an Australian coastal town to be with her favourite aunt, after a 'fashion faux pas’ back home."
390062,0,"[{'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",Jungle,8.83603,"[{'id': 10950, 'logo_path': None, 'name': 'Screen Queensland', 'origin_country': ''}, {'id': 7584, 'logo_path': '/kUYglxdeMwHWEWezvQrI8NnHH0q.png', 'name': 'Screen Australia', 'origin_country': 'AU'}, {'id': 94693, 'logo_path': None, 'name': 'Babber Films', 'origin_country': ''}, {'id': 94694, 'logo_path': '/4JM71Cenz8paaUv7sO51ITUcjq9.png', 'name': 'Cutting Edge Group', 'origin_country': 'US'}, {'id': 105801, 'logo_path': None, 'name': 'MIFF Premiere Fund', 'origin_country': ''}]",2017-10-20,0,113,5.9,522,"A mysterious guide escorts an enthusiastic adventurer and his friend into the Amazon jungle, but their journey turns into a terrifying ordeal as the darkest elements of human nature and the deadliest threats of the wild force them to fight for survival."
430447,0,"[{'id': 14, 'name': 'Fantasy'}, {'id': 12, 'name': 'Adventure'}, {'id': 16, 'name': 'Animation'}, {'id': 878, 'name': 'Science Fiction'}]",メアリと魔女の花,8.817563,"[{'id': 84493, 'logo_path': None, 'name': 'Studio Ponoc', 'origin_country': ''}]",2017-07-08,0,103,7.1,127,"Young Mary follows a mysterious cat into the nearby forest and discovers an old broomstick and a strange flower. Mary finds herself at Endor College -- a school of magic run by headmistress Madam Mumblechook and the brilliant Doctor Dee. But there are terrible things happening at the school, and when Mary tells a lie, she must risk her life to try and set things right."
345915,0,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 53, 'name': 'Thriller'}, {'id': 9648, 'name': 'Mystery'}]",Once Upon a Time in Venice,8.814168,"[{'id': 6626, 'logo_path': None, 'name': 'Voltage Pictures', 'origin_country': 'US'}]",2017-06-08,0,94,5.1,222,"Steve Ford is a private detective in Venice Beach, Calif., who's good with the ladies, bad with the punches and wild about his dog Buddy. When local thugs steal Buddy, Ford turns to Spyder, their devious leader, and forges an unlikely alliance. With help from his best friend, Steve pulls out the big guns to retrieve Spyder's stolen cash and cocaine and save Buddy."
343674,0,"[{'id': 18, 'name': 'Drama'}, {'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",Gerald's Game,8.793052,"[{'id': 1224, 'logo_path': None, 'name': 'Intrepid Pictures', 'origin_country': ''}]",2017-09-19,0,103,6.5,975,"When her husband's sex game goes wrong, Jessie (who is handcuffed to a bed in a remote lake house) faces warped visions, dark secrets and a dire choice."
430424,24100000,"[{'id': 18, 'name': 'Drama'}]",Au Revoir Là-Haut,8.784446,"[{'id': 9, 'logo_path': '/nda3dTUYdDrJ6rZqBpYvY865aDv.png', 'name': 'Gaumont', 'origin_country': 'FR'}]",2017-10-25,0,117,8.0,364,"November 1918. A few days before the Armistice, Édouard Péricourt saves Albert Maillard's life. These two men have nothing in common but the war. Lieutenant Pradelle, by ordering a senseless assault, destroys their lives while binding them as companions in misfortune. On the ruins of the carnage of WWI, condemned to live, the two attempt to survive. Thus, as Pradelle is about to make a fortune with the war victims' corpses, Albert and Édouard mount a monumental scam with the bereaved families' commemoration and with a nation's hero worship."
432613,0,"[{'id': 35, 'name': 'Comedy'}]",Épouse-moi mon pote,8.669357,"[{'id': 694, 'logo_path': '/5LEHONGkZBIoWvp1ygHOF8iyi1M.png', 'name': 'StudioCanal', 'origin_country': 'FR'}, {'id': 1115, 'logo_path': '/ntH7T5gsN6wtyrfHGHJDTuneQ7o.png', 'name': 'M6 Films', 'origin_country': 'FR'}, {'id': 13319, 'logo_path': '/eEaB6ztT13s4vhM9iqsMOn7VU7Z.png', 'name': 'Axel Films', 'origin_country': 'FR'}]",2017-10-25,0,92,6.4,291,Yassine asks his best friend Fred to marry him in order to avoid deportation...
445954,10000000,"[{'id': 53, 'name': 'Thriller'}, {'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}]",Acts of Vengeance,8.652686,"[{'id': 74795, 'logo_path': None, 'name': 'Nu Boyana Film Studios', 'origin_country': ''}]",2017-10-27,0,87,5.8,122,"A fast-talking lawyer transforms his body and takes a vow of silence, not to be broken until he finds out who killed his wife and daughter and has his revenge."
353070,25000000,"[{'id': 80, 'name': 'Crime'}, {'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",Going in Style,8.642993,"[{'id': 79, 'logo_path': '/tpFpsqbleCzEE2p5EgvUq6ozfCA.png', 'name': 'Village Roadshow Pictures', 'origin_country': 'US'}, {'id': 12, 'logo_path': '/iaYpEp3LQmb8AfAtmTvpqd4149c.png', 'name': 'New Line Cinema', 'origin_country': 'US'}, {'id': 2609, 'logo_path': '/ocmrEBfmecJvrbIM4C50vjYWtlq.png', 'name': 'De Line Pictures', 'origin_country': 'US'}, {'id': 41624, 'logo_path': '/wzKxIeQKlMP0y5CaAw25MD6EQmf.png', 'name': 'RatPac-Dune Entertainment', 'origin_country': 'US'}, {'id': 174, 'logo_path': '/ky0xOc5OrhzkZ1N6KyUxacfQsCk.png', 'name': 'Warner Bros. Pictures', 'origin_country': 'US'}]",2017-04-06,84618541,96,6.6,951,"Desperate to pay the bills and come through for their loved ones, three lifelong pals risk it all by embarking on a daring bid to knock off the very bank that absconded with their money."
414190,1500000,"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 878, 'name': 'Science Fiction'}]",iBoy,8.638509,"[{'id': 8875, 'logo_path': None, 'name': 'Pretty Pictures', 'origin_country': ''}, {'id': 12142, 'logo_path': '/rPnEeMwxjI6rYMGqkWqIWwIJXxi.png', 'name': 'XYZ Films', 'origin_country': 'US'}, {'id': 55142, 'logo_path': None, 'name': 'Wigwam Films', 'origin_country': ''}, {'id': 59811, 'logo_path': '/wwemzKWzjKYJFfCeiB57q3r4Bcm.png', 'name': 'Netflix', 'origin_country': 'US'}]",2017-01-27,0,90,6.1,511,"After an accident, Tom wakes from a coma to discover that fragments of his smart phone have been embedded in his head, and worse, that returning to normal teenage life is impossible because he has developed a strange set of super powers."
452187,0,"[{'id': 35, 'name': 'Comedy'}]",Le Brio,8.617228,"[{'id': 58566, 'logo_path': None, 'name': 'Moonshaker', 'origin_country': ''}, {'id': 20339, 'logo_path': None, 'name': 'Chapter 2', 'origin_country': ''}]",2017-11-22,0,95,7.3,210,"Neïla Salah grew up in Créteil, a tower block suburb on the outskirts of Paris, and dreams of becoming a lawyer. She has been accepted into a major university in Paris and on her first day there she is confronted by Pierre Mazard, a professor known for his provocative behavior and blunders. To make amends for an incident, he accepts to help Neïla prepare for a prestigious competition in courtroom eloquence. Both cynical and demanding, Pierre could become the mentor who she needs... But first both must overcome their prejudices."
419709,0,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}]",Last Flag Flying,8.599252,"[{'id': 88582, 'logo_path': None, 'name': 'Cinetic Media', 'origin_country': ''}, {'id': 20580, 'logo_path': '/tkFE81jJIqiFYPP8Tho57MXRQEx.png', 'name': 'Amazon Studios', 'origin_country': 'US'}, {'id': 6831, 'logo_path': '/ojg8jqsVLGDvuJowOkZQZVV42AA.png', 'name': 'Big Indie Pictures', 'origin_country': 'US'}]",2017-02-01,0,124,6.9,106,"Thirty years after serving together in the Vietnam War, Larry ""Doc"" Shepherd, Sal Nealon and the Rev. Richard Mueller reunite for a different type of mission: to bury Doc's son, a young Marine killed in Iraq. Forgoing burial at Arlington National Cemetery, Doc and his old buddies take the casket on a bittersweet trip up the coast to New Hampshire. Along the way, the three men find themselves reminiscing and coming to terms with the shared memories of a war that continues to shape their lives."
401513,6277106,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 12, 'name': 'Adventure'}]",Притяжение,8.58548,"[{'id': 89458, 'logo_path': None, 'name': 'Vodorod 2011', 'origin_country': ''}, {'id': 3451, 'logo_path': None, 'name': 'Art Pictures Studio', 'origin_country': ''}]",2017-01-26,0,130,5.9,134,"After an alien ship crash lands in a Russian city, many who see the inside and the occupants start to question their own existence while others demand the aliens leave Earth."
417870,19000000,"[{'id': 35, 'name': 'Comedy'}]",Girls Trip,8.527756,"[{'id': 49968, 'logo_path': None, 'name': 'Will Packer Productions', 'origin_country': ''}, {'id': 33, 'logo_path': '/8lvHyhjr8oUKOOy2dKXoALWKdp0.png', 'name': 'Universal Pictures', 'origin_country': 'US'}]",2017-07-21,140886353,122,6.8,750,"Four girlfriends take a trip to New Orleans for an annual festival and, along the way, rediscover their wild sides and strengthen the bonds of sisterhood."
408648,3500000,"[{'id': 12, 'name': 'Adventure'}, {'id': 28, 'name': 'Action'}, {'id': 16, 'name': 'Animation'}, {'id': 878, 'name': 'Science Fiction'}]",Batman and Harley Quinn,8.519663,"[{'id': 429, 'logo_path': '/2Tc1P3Ac8M479naPp1kYT3izLS5.png', 'name': 'DC Comics', 'origin_country': 'US'}, {'id': 9993, 'logo_path': '/2Tc1P3Ac8M479naPp1kYT3izLS5.png', 'name': 'DC Entertainment', 'origin_country': 'US'}, {'id': 2785, 'logo_path': '/l5zW8jjmQOCx2dFmvnmbYmqoBmL.png', 'name': 'Warner Bros. Animation', 'origin_country': 'US'}]",2017-08-14,0,74,5.8,190,"Batman and Nightwing are forced to team with the Joker's sometimes-girlfriend Harley Quinn to stop a global threat brought about by Poison Ivy and Jason Woodrue, the Floronic Man."
345914,40000000,"[{'id': 35, 'name': 'Comedy'}]",The House,8.512868,"[{'id': 79, 'logo_path': '/tpFpsqbleCzEE2p5EgvUq6ozfCA.png', 'name': 'Village Roadshow Pictures', 'origin_country': 'US'}, {'id': 12, 'logo_path': '/iaYpEp3LQmb8AfAtmTvpqd4149c.png', 'name': 'New Line Cinema', 'origin_country': 'US'}, {'id': 4740, 'logo_path': None, 'name': 'Gary Sanchez Productions', 'origin_country': ''}, {'id': 17393, 'logo_path': None, 'name': 'Good Universe', 'origin_country': ''}]",2017-06-29,0,88,5.8,306,"When Scott and Kate Johansen’s daughter gets into the college of her dreams it’s cause for celebration. That is, until Scott and Kate learn that the scholarship they were counting on didn’t come through, and they’re now on the hook for tuition they can’t begin to afford. With the help of their friend and neighbor Frank also in need of a major payday they decide to open an illegal casino in his suburban house, risking everything together on a Vegas-style bacchanal where money flows, inhibitions are checked at the door, and all bets are off."
420622,0,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",Professor Marston and the Wonder Women,8.469526,"[{'id': 81524, 'logo_path': None, 'name': 'Topple Productions', 'origin_country': ''}, {'id': 92611, 'logo_path': None, 'name': 'Boxspring Entertainment', 'origin_country': ''}, {'id': 21514, 'logo_path': None, 'name': 'Opposite Field Pictures', 'origin_country': ''}]",2017-10-13,1584759,108,7.2,206,"The unconventional life of Dr. William Marston, the Harvard psychologist and inventor who helped invent the modern lie detector test and created Wonder Woman in 1941."
257785,25000000,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",Tulip Fever,8.412973,"[{'id': 4, 'logo_path': '/fycMZt242LVjagMByZOLUGbCvv3.png', 'name': 'Paramount', 'origin_country': 'US'}, {'id': 2054, 'logo_path': None, 'name': 'Ruby Films', 'origin_country': ''}, {'id': 9015, 'logo_path': None, 'name': 'Worldview Entertainment', 'origin_country': ''}, {'id': 308, 'logo_path': '/e8F3mQM7DkJ5SfYYDp8FYzPBOGX.png', 'name': 'The Weinstein Company', 'origin_country': 'US'}]",2017-07-13,3425664,107,6.2,145,An artist falls for a married young woman while he's commissioned to paint her portrait. The two invest in the risky tulip market in hopes to build a future together.
346681,0,"[{'id': 35, 'name': 'Comedy'}]",Wilson,8.407052,"[{'id': 2361, 'logo_path': None, 'name': 'Ad Hominem Enterprises', 'origin_country': ''}]",2017-03-24,653951,94,5.8,162,"Middle-aged and divorced, Wilson finds himself lonely, smug and obsessed with his past."
382614,10000000,"[{'id': 53, 'name': 'Thriller'}, {'id': 18, 'name': 'Drama'}, {'id': 80, 'name': 'Crime'}]",The Book of Henry,8.400205,"[{'id': 737, 'logo_path': '/dK1GZ1u4our8sJW0Sts1JHeNSLn.png', 'name': 'Sidney Kimmel Entertainment', 'origin_country': 'US'}, {'id': 10138, 'logo_path': '/r67HWrAbCShfwWREWo2MlXsSK3B.png', 'name': 'Double Nickel Entertainment', 'origin_country': 'US'}]",2017-06-16,4504974,105,7.5,380,"Naomi Watts stars as Susan, a single mother of two, working as a waitress in a small town. Her son, Henry, is an 11-year-old genius who not only manages the family finances but acts as emotional support for his mother and younger brother. When Henry discovers that the girl next door has a terrible secret, he implores Susan to take matters into her own hands in this imaginative and emotional drama."
417830,22000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]",Diary of a Wimpy Kid: The Long Haul,8.397924,"[{'id': 25, 'logo_path': '/qZCc1lty5FzX30aOCVRBLzaVmcp.png', 'name': '20th Century Fox', 'origin_country': 'US'}]",2017-05-19,40120144,91,5.4,116,A Heffley family road trip to attend Meemaw's 90th birthday party goes hilariously off course thanks to Greg's newest scheme to get to a video gaming convention.
76812,0,"[{'id': 53, 'name': 'Thriller'}]",Black Butterfly,8.376308,"[{'id': 2108, 'logo_path': None, 'name': 'Battleplan Productions', 'origin_country': ''}, {'id': 27753, 'logo_path': None, 'name': 'Ambi Pictures', 'origin_country': ''}, {'id': 59663, 'logo_path': None, 'name': 'Compadre Entertainment', 'origin_country': ''}, {'id': 72810, 'logo_path': None, 'name': 'Paradox Studios', 'origin_country': ''}]",2017-05-26,0,93,6.4,196,"Paul is a down-on-his-luck screenwriter who picks up a drifter and offers him a place to stay. However, when the deranged stranger takes Paul hostage and forces him to write, their unhinged relationship brings buried secrets to light."
353569,5000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",Table 19,8.359238,"[{'id': 88548, 'logo_path': None, 'name': 'Story Ink', 'origin_country': ''}, {'id': 2575, 'logo_path': '/9YJrHYlcfHtwtulkFMAies3aFEl.png', 'name': '21 Laps Entertainment', 'origin_country': ''}, {'id': 19632, 'logo_path': None, 'name': '3311 Productions', 'origin_country': ''}]",2017-03-03,5042014,87,6.0,401,"Eloise, having been relieved of maid of honor duties after being unceremoniously dumped by the best man via text, decides to attend the wedding anyway – only to find herself seated with five fellow-unwanted guests at the dreaded Table 19."
408220,0,"[{'id': 28, 'name': 'Action'}, {'id': 16, 'name': 'Animation'}, {'id': 14, 'name': 'Fantasy'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}]",Justice League Dark,8.287646,"[{'id': 2785, 'logo_path': '/l5zW8jjmQOCx2dFmvnmbYmqoBmL.png', 'name': 'Warner Bros. Animation', 'origin_country': 'US'}, {'id': 9993, 'logo_path': '/2Tc1P3Ac8M479naPp1kYT3izLS5.png', 'name': 'DC Entertainment', 'origin_country': 'US'}]",2017-01-24,0,75,6.9,268,Beings with supernatural powers join together to fight against supernatural villains.
429191,0,"[{'id': 18, 'name': 'Drama'}]",Una mujer fantástica,8.259356,"[{'id': 1618, 'logo_path': None, 'name': 'Komplizen Film', 'origin_country': ''}, {'id': 6735, 'logo_path': '/6yyByQrmTAgJv0QzZ1Eh1jiGX4R.png', 'name': 'Participant Media', 'origin_country': 'US'}, {'id': 24459, 'logo_path': None, 'name': 'Fabula', 'origin_country': ''}]",2017-04-06,1880736,104,7.1,162,"Marina's life is thrown into turmoil following the death of her partner. Mourning the loss of the man she loved, she finds herself under intense scrutiny from those with no regard for her privacy."
401898,5741614,"[{'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}]",Thelma,8.257192,"[{'id': 9286, 'logo_path': None, 'name': 'The Orchard', 'origin_country': 'US'}, {'id': 850, 'logo_path': '/aF7qajGJGtMpdrtvssM9g90YanX.png', 'name': 'Eurimages', 'origin_country': ''}, {'id': 2783, 'logo_path': None, 'name': 'Motlys', 'origin_country': ''}, {'id': 5125, 'logo_path': '/t3oWTsVukmEzrZzvfr37XRBibo5.png', 'name': 'Le Pacte', 'origin_country': 'FR'}, {'id': 6417, 'logo_path': None, 'name': 'Film i Väst', 'origin_country': ''}, {'id': 11679, 'logo_path': None, 'name': 'Nordic Film och TV Fund', 'origin_country': ''}, {'id': 94798, 'logo_path': None, 'name': 'Snowglobe Films', 'origin_country': ''}, {'id': 16551, 'logo_path': '/8VlPbyw3BoflxIDGkyUiQnEaair.png', 'name': 'Norsk Filminstitutt', 'origin_country': 'NO'}]",2017-09-15,81182,116,7.0,198,"A college student starts to experience extreme seizures while studying at a university in Oslo, Norway. She soon learns that the violent episodes are a symptom of inexplicable, and often dangerous, supernatural abilities."
